,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Caleb Martin,2019-20,24.0,['CHO' 'MIA'],NBA,SF,71.0,49.0,29.3,3.6,7.7,0.507,1.2,3.3,0.541,2.4,4.4,0.565,0.585,1.3,1.6,0.81,1.2,3.6,4.8,1.6,1.0,0.5,1.1,2.0,9.6,0,28.0,11.0,5.0,4.0,4.0,27.7,['NCSTATE' 'NEVADA'],https://www.basketball-reference.com/req/202106291/images/headshots/martica02.jpg,0,0,0,,,
0,De'Anthony Melton,2018-19,20.0,['PHO' 'MEM' 'PHI'],NBA,PG,77.0,58.0,27.9,3.8,9.5,0.438,2.0,5.2,0.412,2.0,4.4,0.484,0.548,1.6,2.0,0.804,0.9,3.6,4.5,3.2,1.6,0.6,1.5,2.5,10.8,0,33.0,11.0,10.0,7.0,3.0,33.0,['USC'],https://www.basketball-reference.com/req/202106291/images/headshots/meltode01.jpg,0,0,0,16,2018,
0,Jack McMahon,1952-53,24.0,['ROC' 'TOT' 'STL'],NBA,PG,72.0,,32.6,3.5,10.1,0.362,,,,,,,,3.0,4.3,0.696,,,3.1,5.1,,,,3.6,10.0,1,29.0,9.0,17.0,,,,['STJOHNS'],,0,1,0,,1952,
0,Kevin McHale,1980-81,23.0,['BOS'],NBA,PF,82.0,77.0,39.7,10.3,17.0,0.604,0.3,0.8,0.405,10.3,16.9,0.606,0.604,5.6,6.8,0.893,3.2,6.7,9.9,2.7,0.5,2.3,2.6,3.2,26.1,0,56.0,18.0,10.0,3.0,9.0,54.3,['MINNESOTA'],https://www.basketball-reference.com/req/202106291/images/headshots/mchalke01.jpg,7,3,0,3,1980,
0,Sam Merrill,2020-21,24.0,['MIL' 'MEM' 'CLE'],NBA,SG,30.0,2.0,11.8,1.8,4.4,0.444,1.2,3.8,0.447,0.8,0.8,1.0,0.59,0.4,0.7,1.0,0.2,1.8,1.8,1.0,0.8,0.0,0.3,0.6,5.0,0,17.0,6.0,5.0,3.0,1.0,15.5,['UTAHST'],https://www.basketball-reference.com/req/202106291/images/headshots/merrisa01.jpg,0,1,0,30,2020,
0,Larry Miller,1968-69,22.0,['LAS' 'TOT' 'CAR' 'SDA' 'VIR' 'UTS'],ABA,SG,83.0,,38.5,6.8,14.9,0.458,0.5,1.8,0.302,6.6,14.2,0.478,0.466,4.7,6.4,1.0,2.5,5.2,7.7,3.4,0.7,0.1,3.0,2.8,18.4,1,67.0,16.0,9.0,3.0,,,['UNC'],,0,0,0,12,1968,
0,John Morton,1989-90,22.0,['CLE' 'TOT' 'MIA'],NBA,SG,66.0,3.0,18.3,1.8,4.4,0.438,0.2,0.8,0.333,1.8,4.0,0.47,0.445,2.0,2.3,0.889,0.8,1.0,1.8,3.7,0.9,0.3,1.6,1.7,5.4,1,21.0,7.0,11.0,4.0,2.0,19.7,['SETONHALL'],,0,0,0,25,1989,
0,Alfred McGuire,1951-52,23.0,['NYK' 'BLB'],NBA,PG,64.0,,21.2,1.9,4.9,0.431,,,,,,,,2.2,3.5,0.714,,,2.9,2.5,,,,3.6,6.1,0,15.0,12.0,8.0,,,,['STJOHNS'],,0,0,0,6,1951,
0,Karim Mané,2020-21,20.0,['ORL'],NBA,PG,10.0,0.0,8.8,0.3,1.3,0.231,0.1,0.2,0.5,0.2,1.1,0.182,0.269,0.4,0.5,0.8,0.1,1.3,1.4,0.4,0.0,0.2,0.3,1.0,1.1,0,3.0,5.0,2.0,,1.0,1.8,,https://www.basketball-reference.com/req/202106291/images/headshots/maneka01.jpg,0,0,0,,,
0,Ariel Maughan,1946-47,23.0,['DTF' 'TOT' 'PRO' 'STB' 'WSC'],BAA,,68.0,,,3.8,15.7,0.327,,,,,,,,3.3,5.2,0.797,,,4.0,1.8,,,,3.1,10.8,1,25.0,5.0,4.0,,,,,,0,0,0,,,
