,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,MidSeasonTrade,"Career high, Points",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,ORB,DRB,STL,BLK,TOV,"Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Game Score",3P,3PA,3P%,2P,2PA,2P%,eFG%,"Career high, Blocks",Triple-Doubles
0,Gene Stump,1947-48,22.0,['BOS' 'TOT' 'MNL' 'WAT'],BAA,,56.0,,,3.4,10.4,0.333,1.6,2.3,0.75,,1.0,1.8,8.5,1,28.0,,,0,0,0,,1947,,,,,,,4.0,,,,,,,,,,,
0,Sean Singletary,2008-09,23.0,['TOT' 'PHO' 'CHA'],NBA,PG,37.0,2.0,9.4,0.9,2.8,0.396,0.5,0.6,1.0,1.2,0.9,1.3,2.6,1,13.0,['VIRGINIA'],,0,0,0,12,2008,0.4,0.8,0.5,0.0,0.8,5.0,3.0,2.0,11.6,0.3,0.8,0.4,0.6,2.1,0.394,0.458,,
0,Ha Seung-Jin,2004-05,19.0,['POR'],NBA,C,27.0,4.0,7.9,0.7,1.2,0.581,0.3,0.6,0.545,1.8,0.1,1.5,1.6,0,13.0,,,0,0,0,17,2004,0.5,1.3,0.1,0.3,0.6,6.0,2.0,2.0,10.2,0.0,0.0,,0.7,1.2,0.581,0.581,2.0,
0,Alex Stivrins,1985-86,23.0,['SEA' 'TOT' 'PHO' 'LAC' 'MIL' 'ATL'],NBA,SF,19.0,0.0,8.3,1.3,3.7,0.611,1.0,1.3,0.75,2.0,0.7,1.3,3.7,1,12.0,['CREIGHTON' 'COLORADO'],,0,0,0,5,1985,1.0,1.0,0.3,0.2,1.0,4.0,1.0,1.0,9.3,0.0,0.2,0.0,1.3,3.7,0.647,0.611,1.0,
0,Pascal Siakam,2016-17,22.0,['TOR'],NBA,PF,81.0,79.0,37.9,8.9,18.5,0.549,5.2,6.7,0.827,8.5,5.8,3.3,24.2,0,52.0,['NMSTATE'],https://www.basketball-reference.com/req/202106291/images/headshots/siakapa01.jpg,2,1,0,27,2016,1.9,6.6,1.3,0.9,2.7,19.0,13.0,5.0,48.5,2.2,6.1,0.369,7.7,14.5,0.612,0.591,4.0,5.0
0,Jay Scrubb,2020-21,20.0,['LAC' 'ORL'],NBA,SG,18.0,1.0,21.0,3.5,9.0,0.714,1.3,1.3,1.0,3.5,0.5,1.3,8.8,0,17.0,,https://www.basketball-reference.com/req/202106291/images/headshots/scrubja01.jpg,0,0,0,25,2020,0.5,3.0,1.0,0.2,1.8,7.0,2.0,3.0,9.5,1.0,2.3,1.0,3.0,6.8,0.6,0.857,1.0,
0,Purvis Short,1978-79,21.0,['GSW' 'HOU' 'NJN'],NBA,PF,82.0,77.0,39.5,10.5,22.8,0.503,6.4,7.9,0.865,5.5,3.7,3.6,28.0,0,59.0,['JACKSONST'],https://www.basketball-reference.com/req/202106291/images/headshots/shortpu01.jpg,0,0,0,5,1978,2.3,3.2,1.5,0.3,3.1,15.0,14.0,6.0,46.5,0.6,1.9,0.313,9.9,20.9,0.507,0.503,3.0,1.0
0,Ralph Simpson,1970-71,21.0,['DNR' 'DNA' 'DET' 'TOT' 'DEN' 'PHI' 'NJN'],ABA,SG,84.0,,37.2,11.0,23.8,0.511,5.4,6.9,0.844,5.4,7.1,3.0,27.4,1,44.0,['MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/simpsra01.jpg,5,0,0,11,1972,2.0,4.0,2.0,0.3,4.3,16.0,15.0,5.0,23.0,0.2,0.7,0.283,10.9,23.5,0.518,0.513,2.0,3.0
0,D.J. Strawberry,2007-08,22.0,['PHO'],NBA,SG,33.0,0.0,8.2,0.9,2.8,0.315,0.3,0.6,0.474,0.8,0.9,1.1,2.2,0,9.0,['MARYLAND'],https://www.basketball-reference.com/req/202106291/images/headshots/strawdj01.jpg,0,0,0,29,2007,0.3,0.6,0.4,0.2,0.3,7.0,7.0,2.0,6.7,0.2,0.8,0.24,0.7,2.0,0.343,0.348,1.0,
0,Nik Stauskas,2014-15,21.0,['SAC' 'PHI' 'TOT' 'BRK' 'POR' 'CLE' 'MIA' 'BOS'],NBA,SG,80.0,35.0,27.4,3.1,7.9,0.419,1.5,2.0,1.0,2.8,2.4,1.8,9.5,1,24.0,['MICHIGAN'],https://www.basketball-reference.com/req/202106291/images/headshots/stausni01.jpg,0,0,0,8,2014,0.5,2.6,0.7,0.4,1.6,8.0,7.0,3.0,21.7,1.7,4.5,0.5,1.5,3.4,0.51,0.527,3.0,
0,Lamont Strothers,1991-92,23.0,['POR' 'DAL'],NBA,SG,9.0,0.0,15.3,2.2,6.8,0.333,0.9,1.1,0.8,1.6,1.4,1.4,5.6,0,10.0,['CHRISTNEWP'],,0,0,0,16,1991,0.9,0.7,0.9,0.3,1.7,3.0,6.0,3.0,6.7,0.2,1.4,0.154,2.0,5.3,0.4,0.344,1.0,
0,Everette Stephens,1988-89,22.0,['IND' 'MIL'],NBA,PG,35.0,0.0,6.0,0.7,2.1,0.667,0.7,0.7,1.0,0.7,1.1,0.6,2.0,0,8.0,['PURDUE'],,0,0,0,6,1988,0.3,0.3,0.3,0.1,0.8,3.0,6.0,2.0,9.6,0.1,0.3,0.2,0.7,1.8,0.667,0.667,2.0,
0,Paul Scranton,1967-68,23.0,['ANA'],ABA,,5.0,,8.2,0.8,1.8,0.444,0.2,0.8,0.25,3.2,0.2,1.0,1.8,0,5.0,,,0,0,0,,,,,,,0.2,5.0,,,,0.0,0.0,,0.8,1.8,0.444,0.444,,
0,Glynn Saulters,1968-69,23.0,['NOB'],ABA,,22.0,,5.5,1.0,3.2,0.314,0.7,1.0,0.682,0.9,0.5,1.1,2.7,0,10.0,,,0,0,0,5,1968,0.3,0.5,,,0.5,3.0,1.0,,,0.0,0.0,0.0,1.0,3.1,0.319,0.314,,
0,Erv Staggs,1969-70,21.0,['MMF'],ABA,SF,53.0,,20.0,3.6,8.9,0.399,1.4,2.2,0.64,2.3,1.4,2.9,8.5,0,29.0,,,0,0,0,,,0.7,1.6,,,2.1,10.0,4.0,,,0.0,0.1,0.286,3.5,8.8,0.4,0.401,,
0,William Smith,1971-72,22.0,['POR'],NBA,C,22.0,,20.4,3.3,7.9,0.6,1.7,2.9,0.625,6.1,0.9,3.3,8.3,0,18.0,,,0,0,0,7,1971,,,,,,13.0,4.0,,,,,,,,,,,
0,Ed Stanczak,1949-50,28.0,['AND' 'BOS'],NBA,,57.0,,,2.8,8.0,0.349,3.6,4.7,0.8,1.9,1.2,2.9,9.1,0,17.0,,,0,0,0,,,,,,,,5.0,2.0,,,,,,,,,,,
0,Jared Sullinger,2012-13,20.0,['BOS' 'TOR'],NBA,PF,81.0,73.0,27.6,5.4,12.2,0.493,2.1,2.7,0.778,8.3,2.3,3.4,13.3,0,31.0,['OHIOST'],https://www.basketball-reference.com/req/202106291/images/headshots/sullija01.jpg,0,0,0,21,2012,3.3,5.9,0.9,0.7,1.6,20.0,7.0,4.0,28.4,0.9,3.2,0.283,4.5,9.3,0.5,0.496,4.0,
0,Earl Shannon,1946-47,25.0,['PRO' 'TOT' 'BOS'],BAA,,57.0,,,4.3,12.7,0.339,3.5,6.1,0.704,,1.5,3.0,12.1,1,28.0,,,0,0,0,,,,,,,,,1.0,,,,,,,,,,,
0,Brook Steppe,1982-83,23.0,['KCK' 'IND' 'DET' 'SAC' 'POR'],NBA,SG,62.0,13.0,19.6,2.8,5.9,0.477,2.2,2.6,0.865,2.0,2.4,1.6,7.8,0,24.0,['GATECH'],,0,0,0,17,1982,0.7,1.3,0.6,0.1,1.6,8.0,6.0,5.0,21.2,0.2,0.3,0.556,2.7,5.6,0.491,0.485,1.0,
0,Craig Sword,2021-22,28.0,['WAS'],NBA,SG,3.0,0.0,6.3,1.0,1.3,0.75,0.0,0.0,,0.0,0.3,2.3,2.0,0,6.0,['MISSST'],,0,0,0,,,0.0,0.0,1.3,0.0,0.3,,1.0,3.0,5.1,0.0,0.3,0.0,1.0,1.0,1.0,0.75,,
0,Dan Swartz,1962-63,28.0,['BOS'],NBA,SF,39.0,,8.6,1.5,3.8,0.38,1.6,1.8,0.847,2.3,0.5,2.4,4.5,0,18.0,['KENTUCKY' 'MOREHEAD'],,0,1,0,6,1956,,,,,,8.0,2.0,,,,,,,,,,,
0,Kebu Stewart,1997-98,24.0,['PHI'],NBA,PF,15.0,0.0,7.3,0.8,1.7,0.462,1.1,1.7,0.64,2.1,0.1,0.9,2.7,0,11.0,['UNLV' 'CALSTBAKE'],,0,0,0,7,1997,0.6,1.5,0.3,0.1,0.5,7.0,1.0,2.0,8.2,0.0,0.0,,0.8,1.7,0.462,0.462,1.0,
0,Alex Scales,2005-06,27.0,['SAS'],NBA,SG,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0,,['OREGON'],,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,
0,George Senesky,1946-47,24.0,['PHW'],BAA,PG,69.0,,33.9,3.8,12.1,0.361,2.8,3.7,0.761,5.0,5.3,2.4,10.4,0,23.0,,,0,1,0,,,,,,,,15.0,16.0,,,,,,,,,,,
0,Jim Spruill,1948-49,25.0,['INJ'],BAA,,1.0,,,1.0,3.0,0.333,0.0,0.0,,,0.0,3.0,2.0,0,2.0,['RICE'],,0,0,0,,,,,,,,,,,,,,,,,,,,
0,Peja Stojaković,1996-97,19.0,['SAC' 'TOT' 'IND' 'NOK' 'NOH' 'TOR' 'DAL'],Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),81.0,81.0,40.3,8.2,17.1,0.7,4.9,5.2,1.0,6.3,2.5,2.6,24.2,1,42.0,,https://www.basketball-reference.com/req/202106291/images/headshots/stojape01.jpg,3,1,0,14,1996,1.2,5.1,1.3,0.3,2.0,17.0,7.0,6.0,33.5,3.0,6.8,0.667,5.9,11.5,0.75,0.9,2.0,
0,Jalen Suggs,2021-22,20.0,['ORL'],NBA,PG,53.0,45.0,27.2,4.1,11.4,0.419,2.6,3.4,0.773,3.6,4.4,3.0,11.8,0,26.0,['GONZAGA'],https://www.basketball-reference.com/req/202106291/images/headshots/suggsja01.jpg,0,0,0,5,2021,1.0,3.0,1.3,0.5,3.0,9.0,10.0,5.0,21.7,1.2,4.1,0.327,3.3,7.3,0.496,0.493,3.0,
0,Frankie Sanders,1978-79,22.0,['TOT' 'SAS' 'BOS' 'KCK'],NBA,SF,46.0,,12.0,2.3,5.8,0.462,1.5,1.9,0.909,2.7,1.6,2.0,6.0,1,16.0,['SOUTHERNU'],,0,0,0,20,1978,0.9,2.1,0.7,0.1,1.5,11.0,5.0,3.0,11.2,0.0,0.0,,2.3,5.8,0.462,0.462,2.0,
0,Connie Simmons,1946-47,21.0,['BOS' 'TOT' 'BLB' 'NYK' 'SYR' 'ROC'],BAA,,72.0,,32.3,5.4,14.5,0.378,3.8,5.2,0.732,7.4,2.0,3.9,13.7,1,31.0,,,0,1,0,,,,,,,,17.0,7.0,,,,,,,,,,,
0,Tamar Slay,2002-03,22.0,['NJN' 'CHA'],NBA,SG,36.0,0.0,9.8,1.6,4.9,0.379,0.3,0.6,0.7,1.8,0.6,2.5,3.5,0,14.0,['MARSHALL'],,0,0,0,25,2002,0.8,1.0,0.6,0.1,1.0,5.0,3.0,3.0,12.4,0.3,1.5,0.333,1.4,3.4,0.41,0.413,1.0,
0,Reggie Slater,1994-95,24.0,['DEN' 'TOT' 'POR' 'DAL' 'TOR' 'MIN' 'NJN' 'ATL'],NBA,PF,78.0,28.0,21.3,3.2,5.9,1.0,2.6,4.1,1.0,3.9,0.9,2.6,8.0,1,21.0,['WYOMING'],,0,0,0,,,1.7,2.2,0.6,0.5,1.3,11.0,5.0,3.0,16.8,0.0,0.1,0.0,3.2,5.9,1.0,1.0,3.0,
0,Don Savage,1951-52,23.0,['SYR'],NBA,,12.0,,11.0,1.2,3.8,0.316,1.5,2.3,0.857,2.0,1.0,1.8,3.6,0,9.0,,,0,0,0,5,1951,,,,,,3.0,2.0,,,,,,,,,,,
0,Whitey Skoog,1951-52,25.0,['MNL'],NBA,SG,72.0,,32.8,4.7,11.9,0.4,2.2,2.7,0.936,4.2,3.5,3.7,11.6,0,31.0,['MINNESOTA'],,0,3,0,10,1951,,,,,,9.0,8.0,,,,,,,,,,,
0,Norm Swanson,1953-54,23.0,['ROC'],NBA,SF,63.0,,9.7,0.5,2.2,0.226,0.6,1.0,0.594,1.7,0.5,1.4,1.6,0,11.0,['DETROIT'],,0,0,0,5,1953,,,,,,5.0,4.0,,,,,,,,,,,
0,Olivier Sarr,2021-22,22.0,['OKC'],NBA,C,22.0,2.0,19.1,2.6,4.6,0.574,1.1,1.3,0.828,4.2,0.9,2.4,7.0,0,24.0,['WAKE' 'KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/sarrol01.jpg,0,0,0,,,1.5,2.7,0.3,0.7,1.0,15.0,3.0,2.0,20.7,0.6,1.3,0.448,2.0,3.3,0.636,0.639,2.0,
0,Don Sidle,1968-69,22.0,['MMF' 'TOT' 'DNR' 'INA' 'MMP'],ABA,PF,84.0,,41.6,7.6,15.7,0.548,5.6,7.5,0.747,12.9,1.5,3.2,20.8,1,39.0,['OKLAHOMA'],,0,0,0,7,1968,5.1,7.7,,,3.0,24.0,6.0,,,0.1,0.2,0.5,7.6,15.6,0.549,0.554,,
0,Chris Smith,1992-93,22.0,['MIN'],NBA,SG,80.0,17.0,20.2,2.3,5.3,0.439,1.2,1.8,0.792,1.5,3.6,1.9,5.9,0,25.0,['UCONN'],,0,0,0,7,1992,0.4,1.3,0.6,0.3,1.3,6.0,12.0,3.0,22.7,0.7,1.7,0.435,2.2,4.8,0.453,0.528,2.0,
0,Michael Stewart,1997-98,22.0,['SAC' 'TOR' 'CLE' 'TOT' 'BOS' 'ATL'],NBA,C,81.0,37.0,21.7,1.9,4.0,0.524,0.8,1.8,1.0,6.6,0.8,3.1,4.6,1,14.0,['CALIFORNIA'],,0,0,0,,,2.4,4.2,0.5,2.4,1.0,19.0,4.0,3.0,17.0,0.0,0.0,,1.9,4.0,0.524,0.524,9.0,
0,Admiral Schofield,2019-20,22.0,['WAS' 'ORL'],NBA,PF,38.0,2.0,12.3,1.5,3.4,0.451,0.6,0.6,0.913,2.3,0.8,1.6,4.2,0,18.0,['TENNESSEE'],https://www.basketball-reference.com/req/202106291/images/headshots/schofad01.jpg,0,0,0,12,2019,0.6,1.9,0.2,0.1,0.6,7.0,4.0,3.0,14.9,0.7,2.1,0.329,0.8,1.3,0.646,0.549,2.0,
0,Larry Spriggs,1981-82,22.0,['HOU' 'CHI' 'LAL'],NBA,SF,75.0,32.0,17.2,2.6,4.7,0.636,1.5,1.9,0.776,3.0,1.8,2.6,6.7,0,20.0,['HOWARD'],,0,1,0,12,1981,1.0,2.0,0.6,0.2,1.5,9.0,7.0,4.0,21.8,0.0,0.1,0.0,2.6,4.7,0.636,0.636,2.0,
0,Doug Sims,1968-69,25.0,['CIN'],NBA,,4.0,,3.0,0.5,1.3,0.4,0.0,0.0,,1.0,0.0,1.0,1.0,0,2.0,['KENTST'],,0,0,0,,,,,,,,2.0,,,,,,,,,,,,
0,Bruce Spraggins,1967-68,28.0,['NJA'],ABA,SF,70.0,,22.7,4.4,9.8,0.446,3.4,4.8,0.708,4.7,0.9,2.5,12.2,0,34.0,,,0,0,0,6,1961,,,,,1.2,9.0,,,,0.0,0.1,0.4,4.3,9.7,0.446,0.448,,
0,Wayne Selden,2016-17,22.0,['TOT' 'NOP' 'MEM' 'CHI' 'NYK'],NBA,SG,75.0,13.0,22.9,3.3,7.7,0.625,1.3,1.7,0.759,3.2,1.9,2.0,9.3,1,31.0,['KANSAS'],https://www.basketball-reference.com/req/202106291/images/headshots/seldewa01.jpg,0,0,0,,,0.5,2.7,0.7,0.2,1.5,12.0,8.0,4.0,23.0,1.4,3.5,0.571,2.2,4.9,1.0,0.875,2.0,
0,Adrian Smith,1961-62,25.0,['CIN' 'TOT' 'SFW' 'VIR'],NBA,SG,82.0,,37.3,6.6,16.4,0.464,5.1,6.0,0.909,3.6,3.3,3.5,18.4,1,35.0,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/smithad01.jpg,1,0,0,1,1958,0.3,0.6,,,0.6,10.0,11.0,,,0.0,0.2,0.182,6.6,16.4,0.464,0.464,,
0,Ryan Stack,1998-99,23.0,['CLE'],NBA,PF,25.0,0.0,11.1,0.8,2.1,0.378,1.1,1.1,0.95,1.9,0.3,1.9,2.6,0,11.0,['SCAROLINA'],,0,0,0,19,1998,1.1,1.2,0.2,0.6,0.7,8.0,2.0,2.0,9.9,0.0,0.0,0.0,0.8,2.1,0.378,0.378,3.0,
0,Scott Skiles,1986-87,22.0,['MIL' 'IND' 'ORL' 'WSB' 'PHI'],NBA,PG,82.0,78.0,39.6,5.8,13.2,0.467,4.3,4.8,0.903,3.7,9.4,3.1,17.2,0,41.0,['MICHIGANST'],https://www.basketball-reference.com/req/202106291/images/headshots/skilesc01.jpg,0,0,0,22,1986,0.7,3.1,1.1,0.1,3.4,12.0,30.0,5.0,38.9,1.5,3.7,0.441,4.7,10.3,0.512,0.537,1.0,2.0
0,Bennie Swain,1958-59,25.0,['BOS'],NBA,PF,58.0,,12.2,1.7,4.2,0.406,1.2,1.9,0.609,4.5,0.5,2.2,4.6,0,22.0,,,0,1,0,8,1958,,,,,,15.0,3.0,,,,,,,,,,,
0,Otis Smith,1986-87,23.0,['DEN' 'TOT' 'GSW' 'ORL'],NBA,SG,80.0,39.0,25.3,5.4,12.0,0.506,2.9,4.0,0.798,5.2,2.5,2.7,13.9,1,33.0,['JACKSONVIL'],,0,0,0,17,1986,2.3,2.8,1.5,0.9,1.9,16.0,8.0,5.0,32.2,0.2,0.7,0.381,5.3,11.4,0.521,0.518,4.0,
0,Art Stolkey,1946-47,26.0,['DTF'],BAA,,23.0,,,1.6,7.1,0.22,1.3,1.9,0.682,,1.7,3.1,4.4,0,12.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,
0,Landry Shamet,2018-19,21.0,['TOT' 'PHI' 'LAC' 'BRK' 'PHO'],NBA,SG,79.0,30.0,27.8,3.5,8.4,0.441,1.2,1.6,0.882,2.2,2.3,2.7,10.9,1,31.0,['WICHITAST'],https://www.basketball-reference.com/req/202106291/images/headshots/shamela01.jpg,0,0,0,26,2018,0.3,2.0,0.7,0.2,0.9,9.0,8.0,4.0,23.3,2.7,6.0,0.45,1.0,2.5,0.529,0.584,2.0,
0,Pep Saul,1949-50,25.0,['ROC' 'TOT' 'BLB' 'MNL' 'MLH'],NBA,SG,71.0,,30.4,2.9,7.4,0.404,2.8,3.7,0.8,3.2,2.7,2.6,8.6,1,18.0,['SETONHALL'],,0,4,0,12,1949,,,,,,6.0,7.0,,,,,,,,,,,
0,Mike Sanders,1982-83,22.0,['SAS' 'PHO' 'TOT' 'CLE' 'IND'],NBA,SF,82.0,82.0,26.3,4.4,8.9,0.583,2.5,3.1,0.87,4.2,2.0,3.6,11.0,1,30.0,['UCLA'],,0,0,0,5,1982,1.8,2.9,1.1,0.6,1.7,13.0,7.0,6.0,24.5,0.1,0.3,0.357,4.3,8.8,0.588,0.586,3.0,
0,Ben Scharnus,1946-47,29.0,['CLR' 'PRO'],BAA,,51.0,,,0.6,3.2,0.2,0.7,1.2,0.627,,0.4,1.6,2.0,0,9.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,
0,Zhaire Smith,2018-19,19.0,['PHI'],NBA,SG,7.0,2.0,18.5,2.3,5.7,0.412,1.0,1.3,0.75,2.2,1.7,1.3,6.7,0,17.0,['TXTECH'],https://www.basketball-reference.com/req/202106291/images/headshots/smithzh01.jpg,0,0,0,16,2018,0.5,1.7,0.4,0.3,1.0,4.0,5.0,1.0,14.8,1.0,2.7,0.375,1.3,3.0,0.444,0.5,1.0,
0,Dick Snyder,1966-67,22.0,['STL' 'PHO' 'TOT' 'SEA' 'CLE'],NBA,SG,82.0,,37.3,7.9,16.1,0.531,3.7,4.4,0.875,4.1,4.4,3.5,19.4,1,41.0,['DAVIDSON'],https://www.basketball-reference.com/req/202106291/images/headshots/snydedi01.jpg,0,1,0,4,1966,1.2,2.9,1.2,0.5,0.8,13.0,11.0,5.0,14.2,,,,,,,,4.0,
0,Jordan Sibert,2018-19,26.0,['ATL'],NBA,SG,1.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,3.0,0,3.0,['OHIOST' 'DAYTON'],https://www.basketball-reference.com/req/202106291/images/headshots/siberjo01.jpg,0,0,0,,,0.0,0.0,0.0,0.0,0.0,,,,2.7,1.0,1.0,1.0,0.0,0.0,,1.5,,
0,Wayne See,1949-50,26.0,['WAT'],NBA,,61.0,,,1.9,5.0,0.373,1.5,2.2,0.696,,2.3,2.4,5.2,0,15.0,,,0,0,0,,,,,,,,,5.0,,,,,,,,,,,
0,Lance Stephenson,2010-11,20.0,['IND' 'CHO' 'TOT' 'LAC' 'MEM' 'NOP' 'MIN' 'LAL' 'ATL'],NBA,SG,82.0,78.0,35.3,5.6,11.8,0.494,2.5,3.1,0.815,7.2,4.8,3.0,14.2,1,33.0,['CINCY'],https://www.basketball-reference.com/req/202106291/images/headshots/stephla01.jpg,0,0,0,10,2010,1.2,5.9,1.0,0.3,2.7,15.0,14.0,5.0,27.6,1.1,3.1,0.625,5.2,10.7,0.556,0.551,2.0,5.0
0,Bryant Stith,1992-93,22.0,['DEN' 'BOS' 'CLE'],NBA,SG,82.0,82.0,34.8,4.8,11.6,0.472,3.9,4.6,0.872,4.9,2.9,2.3,14.9,0,37.0,['VIRGINIA'],,0,0,0,13,1992,1.5,3.4,1.4,0.4,1.9,12.0,8.0,5.0,34.2,1.3,3.5,0.385,4.4,9.8,0.519,0.5,3.0,
0,Marko Simonovic,2021-22,22.0,['CHI'],NBA,C,9.0,0.0,3.9,0.4,1.7,0.286,0.9,1.2,0.727,1.1,0.0,0.7,1.9,0,8.0,,https://www.basketball-reference.com/req/202106291/images/headshots/simonma01.jpg,0,0,0,14,2020,0.6,0.6,0.1,0.1,0.2,4.0,,1.0,7.5,0.1,0.6,0.25,0.3,1.1,0.333,0.357,1.0,
0,Fred Sheffield,1946-47,23.0,['PHW'],BAA,,22.0,,,1.3,6.6,0.199,0.7,1.2,0.615,,0.2,1.5,3.4,0,15.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,
0,Robert Smith,1977-78,22.0,['DEN' 'TOT' 'UTA' 'NJN' 'CLE' 'MIL' 'SDC' 'SAS'],NBA,PG,82.0,1.0,20.0,3.1,6.5,0.515,4.0,4.0,1.0,3.0,3.0,6.0,8.0,1,19.0,['UNLV'],,0,0,0,21,1977,1.0,2.0,0.8,0.2,3.0,11.0,8.0,4.0,18.5,0.1,0.6,0.308,2.9,5.9,0.515,0.515,3.0,
0,Greg Stokes,1985-86,22.0,['PHI' 'SAC'],NBA,PF,31.0,13.0,11.3,1.8,3.8,0.471,0.5,0.7,1.0,1.8,0.5,1.8,4.1,0,16.0,['IOWA'],,0,0,0,9,1985,0.9,1.0,0.5,0.4,0.6,10.0,3.0,3.0,13.0,0.0,0.0,0.0,1.8,3.8,0.475,0.471,2.0,
0,Kenny Smith,1987-88,22.0,['SAC' 'TOT' 'ATL' 'HOU' 'DET' 'ORL' 'DEN'],NBA,PG,82.0,82.0,38.8,6.8,14.6,0.52,3.7,4.4,1.0,2.8,7.7,2.3,17.7,1,41.0,['UNC'],https://www.basketball-reference.com/req/202106291/images/headshots/smithke01.jpg,0,2,0,6,1987,0.7,2.4,1.5,0.2,3.1,8.0,17.0,7.0,38.4,1.8,4.1,0.6,6.2,13.0,0.554,0.604,2.0,
0,Lou Spicer,1946-47,24.0,['PRO'],BAA,,4.0,,,0.0,1.8,0.0,0.3,0.5,0.5,,0.0,0.8,0.3,0,1.0,,,0,0,0,,,,,,,,,,,,,,,,,,,,
0,Jon Sundvold,1983-84,22.0,['SEA' 'SAS' 'MIA'],NBA,PG,76.0,42.0,23.2,4.8,9.9,0.486,0.9,1.1,1.0,1.3,4.1,1.6,11.2,0,28.0,['MISSOURI'],,0,0,0,16,1983,0.3,1.0,0.5,0.0,1.3,7.0,14.0,4.0,26.4,0.7,2.0,1.0,4.1,8.6,0.523,0.519,1.0,
0,Ansu Sesay,2001-02,25.0,['SEA' 'GSW'],NBA,SF,57.0,4.0,15.8,2.4,4.9,0.5,1.6,2.2,0.7,2.4,0.9,2.0,6.4,0,19.0,['OLEMISS'],,0,0,0,1,1998,1.1,1.4,0.3,0.4,0.6,10.0,4.0,2.0,18.8,0.1,0.5,0.286,2.4,4.9,0.5,0.5,2.0,
0,Latrell Sprewell,1992-93,22.0,['GSW' 'NYK' 'MIN'],NBA,SG,82.0,82.0,43.1,8.1,19.8,0.464,6.2,7.3,0.866,4.9,6.3,2.2,24.2,0,49.0,['ALABAMA'],https://www.basketball-reference.com/req/202106291/images/headshots/sprewla01.jpg,4,0,0,24,1992,1.6,3.9,2.2,0.9,4.0,13.0,13.0,8.0,44.6,1.8,5.2,0.372,7.2,16.4,0.488,0.502,5.0,2.0
0,Norm Stewart,1956-57,22.0,['STL'],NBA,,5.0,,7.4,0.8,3.0,0.267,0.4,1.2,0.333,1.0,0.4,1.8,2.0,0,5.0,['MISSOURI'],,0,0,0,2,1956,,,,,,1.0,,,,,,,,,,,,
0,Chips Sobek,1949-50,29.0,['SHE'],NBA,,60.0,,,1.6,4.2,0.378,2.6,3.4,0.761,,1.6,2.6,5.8,0,19.0,,,0,0,0,,,,,,,,,7.0,,,,,,,,,,,
0,Malik Sealy,1992-93,22.0,['IND' 'LAC' 'DET' 'MIN'],NBA,SF,82.0,79.0,30.7,4.9,11.8,0.476,3.2,3.7,0.902,4.3,2.4,2.9,13.5,0,34.0,['STJOHNS'],,0,0,0,14,1992,1.5,2.8,1.6,0.6,1.9,13.0,8.0,8.0,28.4,1.0,2.8,0.356,4.5,9.9,0.485,0.482,4.0,
0,Casey Shaw,1998-99,23.0,['PHI'],NBA,C,9.0,0.0,1.6,0.1,0.9,0.125,0.0,0.0,,0.3,0.0,0.2,0.2,0,2.0,['TOLEDO'],,0,0,0,8,1998,0.3,0.0,0.0,0.0,0.2,1.0,,,0.0,0.0,0.0,,0.1,0.9,0.125,0.125,,
0,Ed Searcy,1975-76,23.0,['BOS'],NBA,SF,4.0,,3.0,0.5,1.5,0.333,0.5,0.5,1.0,0.0,0.3,1.0,1.5,0,2.0,['STJOHNS'],,0,0,0,10,1974,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,
0,Greg Sutton,1991-92,24.0,['SAS' 'CHH' 'TOT' 'PHI'],NBA,PG,67.0,4.0,15.5,2.2,5.6,0.409,0.8,1.1,0.789,1.2,2.2,2.2,6.3,1,17.0,['ORALROB'],,0,0,0,22,1991,0.2,1.0,0.6,0.1,1.5,5.0,7.0,3.0,14.7,1.3,3.2,0.417,1.0,2.4,0.448,0.509,1.0,
0,Ray Spalding,2018-19,21.0,['TOT' 'DAL' 'PHO' 'HOU'],NBA,PF,14.0,3.0,11.3,1.9,3.6,0.532,0.3,1.0,0.333,3.7,0.4,1.8,4.2,1,21.0,['LOUISVILLE'],https://www.basketball-reference.com/req/202106291/images/headshots/spaldra01.jpg,0,0,0,26,2018,1.2,2.5,0.7,1.0,1.5,13.0,2.0,3.0,25.1,0.0,0.5,0.0,1.9,3.4,0.667,0.532,3.0,
