,Name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,MidSeasonTrade,"Career high, Points","Career high, Rebounds","Career high, Assists","Career high, Steals","Career high, Blocks","Career high, Game Score",College,Image URL,All Star Games,Championships,HOF,Pick #,Draft Year,Triple-Doubles
0,Shaquille Harrison,2017-18,24.0,['PHO' 'CHI' 'TOT' 'UTA' 'DEN' 'BRK' 'POR'],NBA,PG,73.0,11.0,24.0,3.0,7.2,0.476,0.6,2.0,0.381,2.4,5.2,0.541,0.515,2.2,3.0,0.833,0.5,4.2,4.4,6.0,2.2,0.5,1.2,2.4,8.8,1,25.0,11.0,10.0,5.0,3.0,26.0,['TULSA'],https://www.basketball-reference.com/req/202106291/images/headshots/harrish01.jpg,0,0,0,,,
0,Tom Hagan,1969-70,23.0,['DLC' 'TOT' 'TEX' 'KEN'],ABA,PG,49.0,,14.6,2.2,5.2,0.457,0.3,0.9,0.412,1.9,4.4,0.469,0.5,1.0,1.4,0.759,0.7,1.1,1.8,2.3,,,1.2,1.8,5.6,1,16.0,5.0,6.0,,,,['VANDY'],,0,0,0,7,1969,
0,Chuck Hayes,2005-06,22.0,['HOU' 'SAC' 'TOT' 'TOR'],NBA,PF,82.0,82.0,28.1,3.3,6.3,0.573,0.0,0.1,0.0,3.3,6.2,0.573,0.573,1.3,1.9,1.0,3.0,5.1,8.1,2.7,1.1,0.7,1.5,3.6,7.9,1,21.0,18.0,11.0,5.0,3.0,22.6,['KENTUCKY'],https://www.basketball-reference.com/req/202106291/images/headshots/hayesch01.jpg,0,0,0,,,1.0
0,Juancho Hernangómez,2016-17,21.0,['DEN' 'TOT' 'MIN' 'BOS' 'SAS' 'UTA' 'TOR'],NBA,PF,70.0,25.0,29.4,4.4,9.8,0.507,2.1,4.9,0.438,2.4,4.9,0.667,0.651,2.0,3.3,0.833,1.4,5.9,7.3,1.3,1.0,0.4,1.0,2.5,12.9,1,27.0,13.0,5.0,3.0,3.0,25.7,,https://www.basketball-reference.com/req/202106291/images/headshots/hernaju01.jpg,0,0,0,15,2016,
0,John Holland,2017-18,29.0,['CLE'],NBA,SF,24.0,0.0,7.3,0.7,2.5,0.288,0.5,1.5,0.306,0.3,1.0,0.261,0.381,0.4,0.5,0.692,0.3,0.8,1.0,0.2,0.3,0.1,0.3,0.4,2.3,0,21.0,7.0,2.0,2.0,2.0,9.9,['BOSTONUNIV'],https://www.basketball-reference.com/req/202106291/images/headshots/hollajo02.jpg,0,0,0,,,
0,Troy Hudson,1997-98,21.0,['UTA' 'LAC' 'ORL' 'MIN' 'GSW'],NBA,PG,81.0,74.0,32.9,5.2,12.1,0.434,1.2,3.4,0.403,3.9,8.7,0.545,0.479,2.6,2.9,1.0,0.6,1.9,2.4,5.7,0.8,0.1,2.3,2.0,14.2,0,34.0,8.0,15.0,3.0,1.0,26.6,['MISSOURI' 'SILLINOIS'],https://www.basketball-reference.com/req/202106291/images/headshots/hudsotr01.jpg,0,0,0,,,
0,Wilbur Holland,1975-76,24.0,['ATL' 'CHI'],NBA,SG,82.0,,35.2,6.9,15.7,0.473,,,,,,,,2.7,3.4,0.823,1.3,2.3,3.6,4.0,2.1,0.2,2.7,3.1,16.6,0,36.0,11.0,12.0,7.0,2.0,30.5,,,0,0,0,3,1975,1.0
0,Glenn Hansen,1975-76,23.0,['KCK' 'TOT' 'CHI'],NBA,SG,66.0,,17.3,2.6,6.4,0.432,,,,,,,,1.3,1.8,0.726,1.2,1.7,2.8,1.0,0.7,0.2,0.5,2.2,6.5,1,26.0,10.0,4.0,4.0,2.0,-1.0,['UTAHST' 'LSU'],,0,0,0,13,1975,
0,Joe Hamilton,1970-71,22.0,['TEX' 'DLC' 'TOT' 'SAA' 'KEN' 'UTS'],ABA,PG,84.0,,32.9,6.0,14.1,0.422,1.0,3.4,0.6,4.9,11.6,0.462,0.458,2.8,3.3,0.836,1.1,2.3,3.4,4.3,1.2,0.1,1.9,3.3,15.7,1,35.0,9.0,11.0,2.0,,6.7,['NTEXAS'],,0,0,0,16,1970,
0,Lou Hudson,1966-67,22.0,['STL' 'ATL' 'LAL'],NBA,SF,82.0,,41.0,10.9,22.8,0.531,,,,,,,,5.3,6.6,0.887,1.9,3.4,6.6,4.0,2.5,0.4,1.8,3.5,27.1,0,57.0,17.0,11.0,8.0,4.0,26.6,['MINNESOTA'],https://www.basketball-reference.com/req/202106291/images/headshots/hudsolo01.jpg,6,0,0,4,1966,
0,Darrin Hancock,1994-95,23.0,['CHH' 'TOT' 'MIL' 'ATL' 'SAS'],NBA,SF,63.0,7.0,13.3,1.8,3.4,0.562,0.0,0.1,0.333,1.8,3.3,0.568,0.566,2.0,2.0,1.0,0.6,0.9,1.6,1.0,0.5,0.1,0.9,2.0,4.3,1,16.0,6.0,4.0,3.0,1.0,13.1,['KANSAS'],,0,0,0,11,1994,
0,Steve Henson,1990-91,22.0,['MIL' 'ATL' 'CHH' 'POR' 'DET'],NBA,PG,68.0,2.0,13.6,1.3,3.4,0.5,0.7,1.5,1.0,0.9,2.0,0.556,0.75,0.6,0.8,1.0,0.3,0.8,1.0,2.9,0.6,0.0,1.0,1.6,4.0,0,17.0,5.0,13.0,4.0,1.0,15.1,['KANSASST'],,0,0,0,17,1990,
0,Fred Hilton,1971-72,24.0,['BUF'],NBA,SG,61.0,,22.1,5.1,13.0,0.389,,,,,,,,1.5,2.0,0.774,,,2.6,1.9,,,,2.4,11.6,0,36.0,8.0,8.0,,,,,,0,0,0,2,1971,
0,Bill Higgins,1974-75,22.0,['VIR'],ABA,SG,15.0,,23.2,4.1,9.3,0.439,0.1,0.3,0.2,4.0,8.9,0.448,0.442,1.0,1.5,0.652,0.3,1.1,1.4,2.1,0.5,0.1,2.7,2.7,9.2,0,23.0,5.0,4.0,1.0,,,,,0,0,0,1,1975,
0,Donnell Harvey,2000-01,20.0,['DAL' 'TOT' 'DEN' 'ORL' 'PHO' 'NJN'],NBA,PF,77.0,27.0,23.4,3.2,7.2,1.0,0.0,0.1,0.143,3.2,7.1,1.0,1.0,1.5,2.3,1.0,2.3,3.9,6.2,1.3,0.6,0.7,1.6,3.0,8.0,1,23.0,12.0,5.0,3.0,2.0,19.8,['FLORIDA'],,0,0,0,22,2000,
0,Jerome Harmon,1994-95,25.0,['PHI'],NBA,SG,10.0,0.0,15.8,2.1,5.3,0.396,0.1,0.1,1.0,2.0,5.2,0.385,0.406,0.3,0.6,0.5,0.9,1.4,2.3,1.2,0.9,0.0,0.7,1.2,4.6,0,14.0,8.0,4.0,3.0,,11.6,['LOUISVILLE'],,0,0,0,,,
0,Scott Hastings,1982-83,22.0,['TOT' 'NYK' 'ATL' 'MIA' 'DET' 'DEN'],NBA,"C,PF",76.0,8.0,16.7,1.9,4.4,0.571,0.1,0.4,0.75,1.8,4.0,0.542,0.625,1.2,1.5,1.0,1.4,2.6,4.0,0.8,0.6,0.6,1.0,3.2,5.1,1,17.0,17.0,6.0,4.0,4.0,17.8,['ARKANSAS'],,0,1,0,6,1982,
0,Craig Hodges,1982-83,22.0,['SDC' 'MIL' 'TOT' 'PHO' 'CHI'],NBA,SG,82.0,66.0,30.4,4.4,9.3,0.5,1.4,3.4,0.544,3.9,8.1,0.523,0.576,1.7,1.9,0.963,0.9,1.4,2.3,4.3,1.2,0.1,2.1,3.2,10.8,1,29.0,9.0,12.0,7.0,1.0,26.8,['LONGBEACH'],,0,2,0,2,1982,
